,bib,name,team,category,rank,nationality,time,stGer,conta,balme,crxBon,chap,seign,combal,mtFav,checr,courm,bert,bonat,arnuv,ferret,fouly,champ,bovine,trient,catog,vallo,teteVnt,fleg,cham,timediff
1587,3786,FORICHON Jean-Pierre,,V2H,1588,,,9541.0,15291.0,21648.0,27222.0,31057.0,40178.0,43327.0,47163.0,49657.0,52895.0,61126.0,66943.0,71283.0,77566.0,85038.0,,,,,,,,,
1588,3553,MESNIL Thierry,,V1H,1589,,,10651.0,16521.0,22356.0,28136.0,31996.0,41089.0,43828.0,47597.0,50322.0,53125.0,60488.0,66603.0,70657.0,76375.0,82978.0,,,,,,,,,
1589,910,VOGEL Jean Yves,,V2H,1590,,,10914.0,17438.0,23372.0,29476.0,32968.0,41856.0,44752.0,49428.0,52512.0,55444.0,61874.0,68353.0,72622.0,78885.0,85602.0,,,,,,,,,
1590,2027,FIRENZULA FRANCK,,SEH,1591,,,8932.0,13830.0,18852.0,24110.0,27174.0,34668.0,38425.0,43167.0,46264.0,50060.0,57571.0,63516.0,68268.0,73974.0,85921.0,,,,,,,,,
1591,3977,RONDARD Frederic,,SEH,1592,,,9160.0,14102.0,19354.0,25282.0,28592.0,37276.0,40469.0,45875.0,48802.0,51640.0,59758.0,65386.0,71178.0,79369.0,86211.0,,,,,,,,,
1592,2661,COLLARD Bruno,,V1H,1593,,,12424.0,18454.0,24424.0,30672.0,34439.0,43359.0,46670.0,50942.0,53731.0,56675.0,63974.0,69823.0,73919.0,79336.0,87150.0,,,,,,,,,
1593,795,BULABOIS Herve,,V1H,1594,,,10099.0,15957.0,21579.0,27128.0,30165.0,38618.0,41439.0,45927.0,48465.0,51393.0,59114.0,65168.0,70351.0,76411.0,83754.0,,,,,,,,,
1594,2733,LEPINE Emmanuel,,V1H,1595,,,11974.0,17477.0,23178.0,29127.0,32515.0,40922.0,43424.0,47282.0,49549.0,51999.0,61116.0,65935.0,69469.0,75163.0,81668.0,,,,,,,,,
1595,3226,ROBERT Frédéric,,V1H,1596,,,10605.0,16590.0,22859.0,28436.0,31535.0,40757.0,43309.0,47435.0,50042.0,53031.0,61377.0,67409.0,73190.0,79789.0,87844.0,,,,,,,,,
1596,2709,LASZLO Szilvia,,V1F,1597,,,11104.0,16971.0,22221.0,28106.0,31524.0,40373.0,43341.0,48245.0,50796.0,53961.0,63151.0,68779.0,73947.0,80826.0,88134.0,,,,,,,,,
1597,2122,CLUET Frederic,,V1H,1598,,,11046.0,17788.0,24473.0,30665.0,34391.0,43705.0,46538.0,50987.0,53720.0,56579.0,64917.0,70770.0,75018.0,80656.0,88420.0,,,,,,,,,
1598,2484,LEROUX Stéphane,,SEH,1599,,,9458.0,14670.0,19704.0,24927.0,27606.0,35721.0,39073.0,43293.0,46747.0,50204.0,56997.0,63289.0,67356.0,76953.0,85989.0,,,,,,,,,
1599,2964,FUCHS Christophe,,V1H,1600,,,10502.0,16561.0,21780.0,27354.0,30600.0,40163.0,43211.0,46886.0,49469.0,52195.0,62450.0,68710.0,72663.0,79197.0,88552.0,,,,,,,,,
1600,2255,GIANELLA Sandro,,SEH,1601,,,10396.0,16020.0,21759.0,27480.0,31219.0,40760.0,43345.0,48097.0,51917.0,54183.0,64964.0,71007.0,75528.0,80862.0,88774.0,,,,,,,,,
1601,2071,LO CONTE Antonio,,V1H,1602,,,10453.0,16850.0,22437.0,27957.0,30676.0,39990.0,43265.0,47975.0,50803.0,53241.0,62546.0,67535.0,72613.0,80752.0,87309.0,,,,,,,,,
1602,3177,LANGER Manfred,,V1H,1603,,,9837.0,15257.0,20463.0,25783.0,29207.0,37146.0,40192.0,44528.0,47505.0,50335.0,56698.0,62167.0,66957.0,72876.0,84433.0,,,,,,,,,
1603,2692,WITHAM Helen,,V2F,1604,,,12277.0,18606.0,25087.0,,35548.0,44694.0,47542.0,52342.0,55057.0,57880.0,66166.0,72298.0,76515.0,83452.0,90777.0,,,,,,,,,
1604,3348,JANSEN Peter,,V1H,1605,,,11825.0,18577.0,25116.0,,35392.0,44310.0,47026.0,51316.0,54101.0,57098.0,64575.0,70764.0,75574.0,82268.0,89309.0,,,,,,,,,
1605,2617,KUENTZMANN Christian,,V2H,1606,,,10079.0,15813.0,21804.0,27674.0,30871.0,40161.0,43322.0,48477.0,,53575.0,62787.0,68783.0,76197.0,83727.0,90901.0,,,,,,,,,
1606,2624,BONNOT Sophie,,V1F,1607,,,9947.0,15814.0,21789.0,27439.0,30452.0,40158.0,43317.0,48320.0,50545.0,52874.0,62249.0,68258.0,76192.0,83531.0,90902.0,,,,,,,,,
1607,246,BERTOLINO Alessia,,SEF,1608,,,11967.0,18207.0,24973.0,31422.0,34940.0,43904.0,47142.0,52011.0,55221.0,58521.0,67525.0,73273.0,78359.0,84085.0,91711.0,,,,,,,,,
1608,2769,DUART CARDUS Toni,,V1H,1609,,,11968.0,18207.0,24976.0,31425.0,34940.0,43906.0,47134.0,52088.0,55219.0,58522.0,67513.0,73247.0,78358.0,84083.0,91713.0,,,,,,,,,
1609,811,GUENTHER Maik,,V1H,1610,,,10163.0,16353.0,22806.0,28505.0,32127.0,42536.0,45289.0,49822.0,52567.0,55479.0,67164.0,74600.0,78683.0,85210.0,92140.0,,,,,,,,,
1610,3269,RENAUD Dominique,,V1H,1611,,,11211.0,17263.0,23247.0,29203.0,32833.0,42058.0,44920.0,49856.0,53113.0,56733.0,65096.0,71210.0,76289.0,82229.0,92183.0,,,,,,,,,
1611,3263,CIMERMAN Simun,,SEH,1612,,,11946.0,18438.0,24706.0,30996.0,34924.0,44823.0,47876.0,52173.0,54762.0,57572.0,66468.0,72958.0,78902.0,85213.0,92228.0,,,,,,,,,
1612,2373,CARTELLI Walter,,V2H,1613,,,9592.0,16720.0,24574.0,30911.0,34347.0,44724.0,47537.0,52156.0,54726.0,57371.0,67902.0,74082.0,78931.0,85097.0,92405.0,,,,,,,,,
1613,3444,SONNARD Dominique,,V1H,1614,,,10072.0,16021.0,22420.0,28290.0,32343.0,41413.0,45112.0,49512.0,52710.0,56217.0,63009.0,69468.0,73941.0,80375.0,93656.0,,,,,,,,,
1614,1086,PY Yannick,,V1H,1615,,,10690.0,17419.0,24493.0,30895.0,35078.0,44473.0,47351.0,52325.0,55397.0,58544.0,67298.0,73518.0,78352.0,85774.0,93693.0,,,,,,,,,
1615,3985,VIANDIER Franck,,V1H,1616,,,10017.0,16468.0,22601.0,28968.0,32954.0,43220.0,46354.0,50886.0,54128.0,57432.0,66006.0,72691.0,78771.0,86337.0,93737.0,,,,,,,,,
1616,3462,AGOSTINI Giancarla,,SEF,1617,,,13400.0,20514.0,27171.0,33952.0,39045.0,48293.0,51391.0,55823.0,58917.0,62282.0,69344.0,75552.0,79955.0,85633.0,93524.0,,,,,,,,,
1617,3779,REPETTO Matteo,,SEH,1617,,,13400.0,20514.0,27173.0,33955.0,39047.0,48295.0,51393.0,55826.0,58919.0,62284.0,69347.0,75554.0,79959.0,85635.0,93523.0,,,,,,,,,
1618,2386,LUCAS Sébastien,,SEH,1619,,,10054.0,15685.0,21961.0,27515.0,30992.0,40562.0,43541.0,47859.0,51798.0,53999.0,64437.0,71004.0,76106.0,82605.0,94283.0,,,,,,,,,
1619,2972,CHOULAND Robert,,V1H,1620,,,11268.0,17134.0,23331.0,29452.0,33314.0,43949.0,46948.0,52837.0,55778.0,59093.0,67667.0,75266.0,79818.0,86938.0,94523.0,,,,,,,,,
1620,3770,MONTESSUIT Gilles,,V3H,1621,,,10413.0,17644.0,23932.0,30285.0,33883.0,43522.0,46200.0,51373.0,54059.0,56730.0,67398.0,73230.0,78327.0,85910.0,94662.0,,,,,,,,,
1621,3504,FLORENT Jean-Jacques,,V1H,1622,,,12590.0,19604.0,26383.0,33140.0,36897.0,47977.0,51051.0,55646.0,58305.0,61135.0,69548.0,76079.0,81256.0,86959.0,94868.0,,,,,,,,,
1622,3712,MERRANT Jean-Yves,,V1H,1623,,,10644.0,16676.0,22674.0,28133.0,31356.0,41227.0,43820.0,48397.0,52018.0,54241.0,62818.0,68695.0,73348.0,81032.0,92725.0,,,,,,,,,
1623,3745,GROYER Philippe,,SEH,1624,,,11682.0,18015.0,24781.0,30973.0,34307.0,43150.0,45797.0,50747.0,53511.0,56808.0,66019.0,72558.0,77235.0,84712.0,95001.0,,,,,,,,,
1624,1196,DESEZ Alain,,V1H,1625,,,12075.0,18499.0,24656.0,30983.0,34516.0,45128.0,49185.0,53553.0,56420.0,59441.0,67924.0,74160.0,78155.0,85681.0,93052.0,,,,,,,,,
1625,3023,TROCCAZ Olivier,,SEH,1626,,,12542.0,19454.0,26450.0,32331.0,35876.0,45879.0,48700.0,53483.0,56163.0,59297.0,68040.0,74638.0,79219.0,86875.0,95461.0,,,,,,,,,
1626,3034,CARPENTRAS David,,SEH,1627,,,10143.0,16681.0,24263.0,29993.0,33684.0,43847.0,46315.0,50923.0,54380.0,57947.0,68664.0,75169.0,80401.0,87047.0,95616.0,,,,,,,,,
1627,3464,FONTEIX Thierry,,V1H,1628,,,11055.0,16531.0,21971.0,27530.0,30681.0,39288.0,42313.0,46847.0,49442.0,52678.0,63365.0,75440.0,80014.0,85451.0,95744.0,,,,,,,,,
1628,2502,MASSAGUER Josep,,V1H,1629,,,11172.0,17779.0,23935.0,30315.0,34336.0,43544.0,46619.0,51437.0,54696.0,57547.0,67899.0,74560.0,79595.0,86405.0,95872.0,,,,,,,,,
1629,3293,BADIA SELLARES Jose,,V3H,1630,,,13066.0,20403.0,27589.0,34397.0,38947.0,48296.0,51162.0,55935.0,59070.0,63126.0,71007.0,77867.0,82381.0,88410.0,95928.0,,,,,,,,,
1630,2943,DIVIU ALTAYO Josep,,V2H,1631,,,11452.0,18183.0,25007.0,31930.0,36474.0,48893.0,51612.0,56494.0,59360.0,62420.0,70682.0,77972.0,82824.0,89046.0,96283.0,,,,,,,,,
1631,3116,GOUDIER Pascal,,SEH,1632,,,11297.0,18038.0,25220.0,31719.0,35970.0,46105.0,49583.0,55062.0,59281.0,63694.0,72197.0,79669.0,84247.0,90301.0,96307.0,,,,,,,,,
1632,2533,RENAUD Cyrille,,SEH,1633,,,12318.0,18968.0,25540.0,32185.0,36578.0,45941.0,49491.0,53782.0,56603.0,59930.0,68949.0,75228.0,79758.0,87296.0,96517.0,,,,,,,,,
1633,3340,BRAVARD Thierry,,V1H,1634,,,12737.0,19830.0,26781.0,34347.0,39107.0,49297.0,51972.0,57030.0,59831.0,63040.0,72139.0,78273.0,82826.0,89136.0,96677.0,,,,,,,,,
1634,3807,CONSTANT Alain,,V1H,1635,,,13182.0,20590.0,28459.0,35407.0,39384.0,48863.0,51398.0,56263.0,59102.0,63091.0,71023.0,76846.0,81279.0,88438.0,96899.0,,,,,,,,,
1635,2317,COLE Andy,,V3H,1636,,,13014.0,20022.0,26896.0,34297.0,38416.0,47850.0,50612.0,55007.0,57924.0,61121.0,70071.0,77194.0,81805.0,88666.0,97036.0,,,,,,,,,
1636,3544,PABISIAK Laurent,,V1H,1637,,,10104.0,16210.0,25055.0,31623.0,35802.0,46268.0,48826.0,53700.0,56134.0,59390.0,68234.0,74261.0,79163.0,86778.0,94863.0,,,,,,,,,
1637,2298,LOPEZ Fabrice,,SEH,1638,,,12554.0,20570.0,28116.0,35009.0,39343.0,49462.0,52383.0,56862.0,59896.0,62946.0,71851.0,77991.0,82495.0,89453.0,97823.0,,,,,,,,,
1638,3254,HURLISIS Martial,,V1H,1639,,,10593.0,17317.0,25790.0,,36758.0,47272.0,50514.0,55442.0,58445.0,61736.0,70638.0,77559.0,82557.0,89339.0,98657.0,,,,,,,,,
1639,2811,CEDENILLA Anne Marie,,V1F,1640,,,12239.0,18949.0,25271.0,31841.0,36618.0,46535.0,50107.0,54971.0,58567.0,62412.0,71357.0,78145.0,82818.0,90133.0,98916.0,,,,,,,,,
1640,3474,LEGRON Anne,,SEF,1641,,,12267.0,19309.0,26662.0,33574.0,37405.0,47048.0,49832.0,55282.0,58061.0,61221.0,70279.0,78206.0,82782.0,89883.0,98905.0,,,,,,,,,
1641,3614,NAYLOR Jonathan,,SEH,1642,,,11398.0,17822.0,24707.0,30959.0,34349.0,44419.0,46811.0,51902.0,54412.0,57365.0,67655.0,74157.0,78803.0,86850.0,99239.0,,,,,,,,,
1642,1008,DACHET Didier,,V1H,1643,,,10983.0,17573.0,24993.0,31682.0,35283.0,45512.0,48190.0,54547.0,56949.0,59894.0,68954.0,77507.0,84521.0,91972.0,99233.0,,,,,,,,,
1643,2732,DEBRUERES Bruno,,V1H,1644,,,13342.0,20651.0,27922.0,36058.0,41261.0,51284.0,55244.0,60346.0,63651.0,67063.0,74351.0,81357.0,85654.0,91599.0,99235.0,,,,,,,,,
1644,3425,ARDOUIN Patricia,,V1F,1645,,,12335.0,19501.0,26930.0,33667.0,37844.0,48628.0,51690.0,57446.0,60553.0,64042.0,72771.0,79486.0,84519.0,91990.0,99341.0,,,,,,,,,
1645,2592,BELGUERMI Farid,,V2H,1646,,,12379.0,19077.0,25598.0,32576.0,37393.0,49303.0,52844.0,58684.0,61521.0,64980.0,73056.0,79813.0,84124.0,91139.0,99837.0,,,,,,,,,
1646,3460,MOULIN Julien,,SEH,1647,,,11638.0,18413.0,25064.0,31672.0,35945.0,46137.0,49012.0,53348.0,56529.0,60232.0,68842.0,77228.0,82688.0,90094.0,100200.0,,,,,,,,,
1647,3147,LAPLANCHE DANIEL,,V2H,1648,,,13025.0,20595.0,27797.0,35353.0,40837.0,50684.0,53961.0,59249.0,62328.0,65570.0,73504.0,80260.0,84180.0,91005.0,100385.0,,,,,,,,,
1648,3463,MARION Alain,,V2H,1649,,,12743.0,20689.0,27838.0,34438.0,37854.0,48658.0,51453.0,56809.0,60246.0,64203.0,74178.0,80857.0,85127.0,92348.0,101314.0,,,,,,,,,
1649,2021,PRUDENCE Jean-Paul,,V3H,1650,,,13000.0,20173.0,27523.0,34597.0,39286.0,50779.0,53875.0,59906.0,62483.0,65527.0,74368.0,81198.0,85086.0,92105.0,101333.0,,,,,,,,,
1650,3630,CAMERON Fiona,,V1F,1651,,,11217.0,17652.0,24360.0,30951.0,35208.0,44382.0,47194.0,54800.0,57839.0,61560.0,70188.0,77911.0,82830.0,89890.0,97550.0,,,,,,,,,
1651,3029,BLANC Aime,,V3H,1652,,,12811.0,20108.0,27467.0,34143.0,38756.0,49123.0,52376.0,57323.0,60187.0,63325.0,73396.0,80613.0,85111.0,90842.0,99619.0,,,,,,,,,
1652,2961,HERMENT Stephan,,V1H,1653,,,11209.0,18826.0,25667.0,33161.0,37218.0,48223.0,,55051.0,58675.0,62467.0,74431.0,81680.0,85305.0,92342.0,103304.0,,,,,,,,,
1653,4012,GARCIA ARTILES Antonio,,V3H,1654,,,13476.0,20346.0,28633.0,36397.0,41755.0,51216.0,54516.0,59898.0,63474.0,66539.0,74485.0,81560.0,85840.0,93591.0,103333.0,,,,,,,,,
1654,2778,OTTERSBACH Martin,,V1H,1655,,,13991.0,20987.0,28224.0,36553.0,40960.0,50642.0,53936.0,59804.0,63237.0,66265.0,74926.0,82533.0,85961.0,93859.0,103395.0,,,,,,,,,
1655,2048,MARTA Massimiliano,,V1H,1656,,,11345.0,17494.0,24463.0,,36622.0,47573.0,51096.0,55966.0,59739.0,63778.0,71988.0,81328.0,85618.0,93430.0,103986.0,,,,,,,,,
1656,3534,PEIRANO Corinne,,V1F,1657,,,13031.0,20200.0,27548.0,35084.0,40143.0,50636.0,53810.0,59405.0,62617.0,66178.0,74932.0,82301.0,86238.0,94051.0,104088.0,,,,,,,,,
1657,2813,MCFADDEN Linda,,V1F,1658,,,12762.0,19350.0,25927.0,33166.0,37588.0,48063.0,51309.0,56982.0,59829.0,63615.0,73648.0,80311.0,84764.0,94321.0,,,,,,,,,,
1658,877,HUE Alain,,V3H,1659,,,11576.0,19055.0,26721.0,34273.0,38704.0,49300.0,51907.0,57119.0,59927.0,63678.0,72049.0,78465.0,83739.0,94327.0,,,,,,,,,,
1659,2115,GUILLERMIER Bruno,,V1H,1660,,,11781.0,18371.0,24763.0,31358.0,35550.0,45159.0,48322.0,53304.0,56259.0,59644.0,68314.0,75203.0,79859.0,94341.0,,,,,,,,,,
1660,3143,BONAUDO Samuel,,SEH,1661,,,6862.0,10576.0,14526.0,19077.0,21097.0,28716.0,30301.0,33322.0,35127.0,36927.0,42895.0,47651.0,50772.0,,,,,,,,,,,
1661,3214,RODRIGUEZ VERDES Francisco Javier,,SEH,1662,,,7944.0,12310.0,16788.0,21564.0,23822.0,30636.0,33123.0,36399.0,38723.0,41240.0,46390.0,51278.0,54533.0,,,,,,,,,,,
1662,3740,ANTON LAZARO Miguel,,V1H,1663,,,8986.0,14103.0,18804.0,23703.0,26312.0,33244.0,35558.0,39354.0,41487.0,43696.0,49382.0,53753.0,57698.0,,,,,,,,,,,
1663,3101,GIGUET Pascal,,V1H,1664,,,7266.0,11020.0,14942.0,19750.0,22285.0,29114.0,31566.0,34755.0,37019.0,39150.0,48543.0,54085.0,58225.0,,,,,,,,,,,
1664,4052,AGUILO Adolfo,,SEH,1665,,,7177.0,11323.0,15679.0,19625.0,21601.0,27460.0,29099.0,32120.0,33957.0,35711.0,48737.0,53836.0,58338.0,,,,,,,,,,,
1665,3314,RODRIGUES Egidio,,V1H,1666,,,8998.0,14330.0,19721.0,25148.0,27929.0,36652.0,39043.0,43038.0,45306.0,47409.0,53254.0,58045.0,61763.0,,,,,,,,,,,
1666,2628,BORTOLI Michel,,V1H,1667,,,9948.0,15460.0,20971.0,26233.0,29042.0,37779.0,40093.0,43894.0,45964.0,48132.0,54159.0,58583.0,61818.0,,,,,,,,,,,
1667,2442,VIAL Patrick,,V1H,1668,,,8687.0,13920.0,18902.0,24398.0,27093.0,34373.0,36790.0,40595.0,42817.0,45101.0,51137.0,55831.0,62505.0,,,,,,,,,,,
1668,3588,GRANZOTTO Fabio,,SEH,1669,,,8295.0,13139.0,17736.0,23444.0,26169.0,,36720.0,40166.0,42507.0,44991.0,51514.0,58462.0,63605.0,,,,,,,,,,,
1669,2361,FOUROT Julien,,SEH,1670,,,10217.0,15737.0,21211.0,26405.0,29437.0,37177.0,39819.0,43705.0,46183.0,48647.0,55220.0,61397.0,66203.0,,,,,,,,,,,
1670,386,SORIANO Salvador,,V1H,1671,,,9110.0,13992.0,18879.0,24178.0,27310.0,35362.0,38705.0,43124.0,45717.0,48407.0,54739.0,61123.0,66309.0,,,,,,,,,,,
1671,981,RODRIGUEZ SANTOS Alvaro,,SEH,1672,,,10276.0,15660.0,20960.0,26324.0,29655.0,37788.0,40474.0,44323.0,46750.0,49687.0,57231.0,61964.0,66407.0,,,,,,,,,,,
1672,3180,CONTE Roberto,,SEH,1673,,,9970.0,15433.0,20894.0,26219.0,29139.0,37447.0,40078.0,44970.0,47602.0,50422.0,58821.0,64537.0,69261.0,,,,,,,,,,,
1673,3945,GUILLEMET Didier,,V1H,1674,,,8433.0,13179.0,18378.0,24326.0,27192.0,35752.0,38190.0,42054.0,44676.0,47286.0,58878.0,64490.0,69356.0,,,,,,,,,,,
1674,2119,CASCARINO Paul,,V1H,1675,,,8665.0,13923.0,20000.0,25672.0,28645.0,37188.0,40189.0,45271.0,47634.0,50186.0,57620.0,63441.0,69381.0,,,,,,,,,,,
1675,3720,HINTERMANN Beat,,V2H,1676,,,9014.0,13887.0,20240.0,26029.0,29162.0,38948.0,41491.0,45620.0,47976.0,50140.0,57633.0,64959.0,70428.0,,,,,,,,,,,
1676,3295,DE VETTE Ruud,,V2H,1677,,,10971.0,16801.0,22444.0,28170.0,31897.0,40569.0,43268.0,47266.0,49992.0,52883.0,60795.0,66715.0,71584.0,,,,,,,,,,,
1677,3098,DUMONTIER Christophe,,V1H,1678,,,10963.0,17199.0,23603.0,29518.0,32224.0,41733.0,43984.0,49061.0,51868.0,53544.0,61218.0,67307.0,71604.0,,,,,,,,,,,
1678,3488,SANTIAGO Emili,,V2H,1679,,,10021.0,15683.0,21373.0,26619.0,29687.0,38060.0,40882.0,45641.0,48625.0,51175.0,58064.0,66941.0,71631.0,,,,,,,,,,,
1679,282,KARIUS Serge,,V2H,1680,,,10566.0,17286.0,24033.0,30158.0,33496.0,42373.0,44802.0,48983.0,51906.0,54344.0,61229.0,67284.0,72608.0,,,,,,,,,,,
1680,3798,DUBOZ Michel,,V2H,1681,,,10340.0,16379.0,23443.0,29687.0,33306.0,42684.0,45192.0,49516.0,52046.0,54952.0,63196.0,69846.0,74810.0,,,,,,,,,,,
1681,2920,COQUARD Herve,,SEH,1682,,,9969.0,15870.0,22118.0,28028.0,31040.0,40963.0,43183.0,47694.0,50277.0,53030.0,62311.0,68294.0,74822.0,,,,,,,,,,,
1682,3200,SUROWIEC Maciej,,ESH,1683,,,9268.0,14699.0,20120.0,25496.0,28128.0,36348.0,38883.0,43526.0,46047.0,49132.0,58873.0,64790.0,74868.0,,,,,,,,,,,
1683,3124,TEMPLIER Martine,,SEF,1684,,,9627.0,15087.0,21336.0,27448.0,30755.0,40327.0,43637.0,48015.0,50641.0,53574.0,62996.0,69804.0,74950.0,,,,,,,,,,,
1684,2710,VIDALIES Pierre,,SEH,1685,,,9572.0,15305.0,21191.0,26977.0,29995.0,39189.0,42318.0,46942.0,49728.0,52074.0,61493.0,69052.0,75829.0,,,,,,,,,,,
1685,4057,TIDBALL Nick,,SEH,1686,,,9139.0,15246.0,20735.0,26937.0,30831.0,39920.0,42998.0,47518.0,50318.0,53742.0,62617.0,70511.0,75988.0,,,,,,,,,,,
1686,1095,MATHIEU Vincent,,SEH,1687,,,11551.0,17524.0,24315.0,30566.0,34113.0,43298.0,46249.0,50844.0,53622.0,56315.0,64220.0,70645.0,76891.0,,,,,,,,,,,
1687,2171,PIRSTINGER Gabriele,,V1F,1688,,,11330.0,17793.0,24558.0,30896.0,34378.0,43961.0,46962.0,51787.0,54637.0,57828.0,66927.0,72891.0,77238.0,,,,,,,,,,,
1688,4018,KARSUPKE Frank,,V1H,1689,,,12351.0,18619.0,25026.0,31593.0,34834.0,44105.0,47033.0,51564.0,54214.0,57344.0,65295.0,72540.0,77507.0,,,,,,,,,,,
1689,2318,TISSIER eric,,V1H,1690,,,11187.0,17658.0,24178.0,30276.0,34030.0,43301.0,46432.0,51266.0,54148.0,57708.0,65724.0,72769.0,77605.0,,,,,,,,,,,
1690,2068,LUCATO Raffaele,,V1H,1691,,,11223.0,17438.0,23612.0,29838.0,33554.0,42705.0,45744.0,50567.0,53558.0,56814.0,64692.0,71277.0,77659.0,,,,,,,,,,,
1691,3513,PERICH Franco,,V1H,1692,,,11823.0,18590.0,25202.0,32017.0,35823.0,50507.0,47621.0,51776.0,54142.0,56762.0,65541.0,73023.0,77683.0,,,,,,,,,,,
1692,3218,MARTINET Jean Philippe,,V1H,1693,,,11557.0,17869.0,23555.0,29700.0,33573.0,42207.0,45040.0,49663.0,52703.0,56292.0,67311.0,73489.0,78475.0,,,,,,,,,,,
1693,914,LOUAULT Benoit,,SEH,1694,,,10386.0,16441.0,24024.0,29983.0,33608.0,42967.0,45757.0,50220.0,53334.0,56641.0,67086.0,73018.0,78887.0,,,,,,,,,,,
1694,2939,TAMBURRINI Gérard,,V1H,1695,,,10477.0,17961.0,24545.0,30651.0,34522.0,43740.0,46688.0,51057.0,54028.0,57065.0,66145.0,73584.0,79126.0,,,,,,,,,,,
1695,737,CORDONNIER christophe,,SEH,1696,,,10777.0,16816.0,22815.0,28996.0,31858.0,40983.0,43785.0,49751.0,52485.0,54851.0,65629.0,73301.0,79135.0,,,,,,,,,,,
1696,2807,MALHERBE Philippe,,V1H,1697,,,12694.0,20092.0,26514.0,33159.0,37117.0,46071.0,49142.0,54016.0,57381.0,60331.0,68958.0,74871.0,79621.0,,,,,,,,,,,
1697,3996,RODRIGUEZ Ramon,,SEH,1698,,,12033.0,18875.0,26112.0,32560.0,36640.0,46580.0,49376.0,53952.0,56437.0,59238.0,69125.0,75936.0,80107.0,,,,,,,,,,,
1698,2653,ANDRE stephane,,V1H,1699,,,10935.0,17682.0,24534.0,30759.0,34590.0,43726.0,46661.0,50984.0,54219.0,58417.0,67091.0,74814.0,80441.0,,,,,,,,,,,
1699,3696,MORITZ Anne Catherine,,V1F,1700,,,12231.0,19073.0,25216.0,31698.0,36019.0,50463.0,48504.0,53035.0,55993.0,59240.0,69433.0,75590.0,80605.0,,,,,,,,,,,
1700,3944,BRAMMAR Steve,,V1H,1701,,,12133.0,19063.0,25686.0,32291.0,36651.0,46728.0,49960.0,55204.0,57936.0,61287.0,69800.0,77043.0,81336.0,,,,,,,,,,,
1701,3943,NG Janet,,SEF,1702,,,12133.0,19062.0,25687.0,32289.0,36653.0,46726.0,49961.0,55208.0,57938.0,61285.0,69795.0,77039.0,81340.0,,,,,,,,,,,
1702,2023,PIESSET Bruno,,V1H,1703,,,11969.0,18564.0,25845.0,32471.0,36113.0,46098.0,48988.0,54606.0,57545.0,60466.0,69321.0,75852.0,81464.0,,,,,,,,,,,
1703,4042,AUCHERE Etienne,,SEH,1704,,,11822.0,19201.0,26363.0,31769.0,35238.0,44476.0,47523.0,51739.0,55418.0,58064.0,67315.0,75450.0,81469.0,,,,,,,,,,,
1704,2608,MARCEL Joel,,V2H,1705,,,10667.0,17283.0,25135.0,31614.0,35112.0,44360.0,46879.0,51654.0,54440.0,57771.0,67785.0,75075.0,81830.0,,,,,,,,,,,
1705,2765,BOSSIS MARC,,V1H,1706,,,11753.0,18323.0,25447.0,32023.0,36089.0,45956.0,48836.0,53536.0,56831.0,60275.0,69246.0,76069.0,81903.0,,,,,,,,,,,
1706,2035,DAUM Gratianne,,SEF,1707,,,12888.0,19979.0,26764.0,34116.0,38369.0,48215.0,51188.0,55975.0,59087.0,62240.0,71104.0,77655.0,81941.0,,,,,,,,,,,
1707,3662,HENDRICKS Bruno,,V1H,1708,,,11971.0,18929.0,25596.0,32514.0,36331.0,46596.0,49299.0,54600.0,57742.0,61349.0,70379.0,77138.0,82133.0,,,,,,,,,,,
1708,2163,BRISSARD Cyril,,V1H,1709,,,9507.0,15299.0,21716.0,27032.0,30258.0,41299.0,47346.0,51189.0,53835.0,62050.0,69763.0,77769.0,82138.0,,,,,,,,,,,
1709,3077,ULRICH Nicolas,,V1H,1710,,,11730.0,18662.0,25780.0,32163.0,35712.0,44890.0,47700.0,52356.0,55340.0,58710.0,68325.0,75302.0,82187.0,,,,,,,,,,,
1710,3010,DELGADO BURGOS Luis,,V1H,1711,,,12652.0,18915.0,26607.0,33476.0,37966.0,47492.0,51368.0,56686.0,59910.0,63963.0,71577.0,77360.0,82239.0,,,,,,,,,,,
1711,3655,ETCHEGORRY Rene,,V1H,1712,,,10845.0,16286.0,22266.0,28108.0,31063.0,39668.0,42324.0,47038.0,49937.0,52558.0,70014.0,76074.0,82401.0,,,,,,,,,,,
1712,2353,COMBET Myriam,,V1F,1713,,,12224.0,18661.0,25537.0,32334.0,36865.0,47070.0,50767.0,55349.0,58618.0,62051.0,69783.0,77782.0,82485.0,,,,,,,,,,,
1713,3568,LEPREUX Jacques,,V2H,1714,,,12240.0,19042.0,26542.0,33516.0,37653.0,47636.0,,55398.0,58077.0,61065.0,70617.0,77634.0,82488.0,,,,,,,,,,,
1714,3594,BOURDON Emmanuel,,SEH,1715,,,12235.0,18551.0,25782.0,32600.0,36924.0,46758.0,49582.0,54438.0,57090.0,60140.0,68424.0,76656.0,83016.0,,,,,,,,,,,
1715,2774,LEECH John,,V1H,1716,,,10742.0,16723.0,23018.0,28646.0,31778.0,40919.0,44112.0,50313.0,53184.0,56418.0,68305.0,75048.0,83198.0,,,,,,,,,,,
