,bib,name,team,category,rank,nationality,time,Col de Voza,Les Contamines,La Balme,Refuge Croix du Bonhomme,Les Chapieux CCAS,Col de la Seigne,Refuge Elisabetta,Arête Mont-Favre,Col Chécrouit - Maison Vieille,Courmayeur - Dolonne,Refuge Bertone,Refuge Bonatti,Arnuva,Grand Col Ferret,La Peulaz,La Fouly,Praz de Fort,Champex Lac,Bovine,Trient,Les Tseppes,Vallorcine,Argentière,Chamonix - Arrivée,timediff
1164,2080,CROSET Bruno,,V1H,1165,,,4929.0,9885.0,14691.0,19571.0,22208.0,29405.0,31378.0,35329.0,37738.0,40129.0,46700.0,51329.0,54433.0,59474.0,61109.0,64142.0,69000.0,74143.0,84464.0,89846.0,,,,,
1165,3203,URZELAI Benat,,SEH,1166,,,5473.0,10295.0,15278.0,21412.0,24306.0,32079.0,34354.0,38424.0,40699.0,42941.0,49305.0,53852.0,57005.0,62339.0,64549.0,68004.0,72920.0,77414.0,86197.0,90093.0,,,,,
1166,3272,AUBERIX Lionel,,SEH,1167,,,5698.0,10312.0,14694.0,19334.0,21884.0,29125.0,31015.0,34859.0,37330.0,39448.0,47948.0,52024.0,54942.0,59653.0,61949.0,64877.0,70010.0,74448.0,86232.0,90299.0,,,,,
1167,184,PRIGENT Loïc,,SEH,1168,,,5554.0,10216.0,14780.0,19938.0,22222.0,29165.0,31235.0,35284.0,37661.0,39727.0,46309.0,51233.0,54640.0,60079.0,61953.0,65253.0,69895.0,74018.0,85217.0,90316.0,,,,,
1168,93,COUDURIER Olivier,,SEH,1169,,,5635.0,10137.0,14556.0,19390.0,21622.0,29145.0,30879.0,34616.0,36861.0,38905.0,45161.0,49585.0,52775.0,58609.0,60674.0,63949.0,68619.0,72845.0,83747.0,90399.0,,,,,
1169,3204,FOUQUES Pascale,,V1F,1170,,,6252.0,11649.0,16539.0,21457.0,24376.0,32066.0,34229.0,38210.0,40659.0,42868.0,48878.0,53341.0,56613.0,61709.0,63531.0,66602.0,71082.0,75576.0,85400.0,91161.0,,,,,
1170,2594,RIGHETTI Fabrizio,,V1H,1171,,,6484.0,11814.0,16514.0,21453.0,24320.0,31550.0,33661.0,37387.0,39963.0,42357.0,48236.0,52914.0,56207.0,60495.0,62936.0,66566.0,72203.0,76500.0,85859.0,91857.0,,,,,
1171,2652,ALLAIRE Pierre,,V1H,1172,,,5684.0,10553.0,14939.0,19966.0,22709.0,29580.0,31709.0,35396.0,37765.0,40282.0,47292.0,52023.0,55221.0,60265.0,61895.0,64875.0,70009.0,74446.0,86264.0,91903.0,,,,,
1172,1990,ROUAULT Thierry,,V1H,1173,,,6082.0,10950.0,15600.0,21169.0,23953.0,31906.0,34477.0,39061.0,41674.0,43817.0,51098.0,55632.0,59279.0,65351.0,67163.0,70119.0,74338.0,78585.0,87176.0,91907.0,,,,,
1173,74,DUPENLOUP Pascal,,SEH,1174,,,5604.0,10220.0,14777.0,19687.0,22243.0,29802.0,31677.0,36162.0,38237.0,40687.0,47285.0,51923.0,55415.0,62671.0,64297.0,67733.0,71530.0,75265.0,85907.0,92258.0,,,,,
1174,86,GAYMAY jacques,,V2H,1175,,,6012.0,11003.0,15774.0,21389.0,24251.0,32139.0,34437.0,39117.0,41502.0,43433.0,49654.0,54520.0,57960.0,64382.0,65889.0,68500.0,72722.0,77580.0,87320.0,92314.0,,,,,
1175,1551,ILG Jürgen,,V1H,1176,,,7017.0,12929.0,17716.0,22882.0,25896.0,33372.0,35838.0,39899.0,42656.0,45540.0,51053.0,55315.0,58306.0,62780.0,64941.0,68042.0,72909.0,77413.0,86260.0,92434.0,,,,,
1176,141,LUGON Patrick,,V1H,1177,,,6430.0,12543.0,17356.0,22999.0,26189.0,33830.0,36113.0,40467.0,42934.0,46167.0,52319.0,57148.0,60494.0,65434.0,67441.0,70407.0,75264.0,79775.0,88351.0,93179.0,,,,,
1177,3356,SCHINDLER Carmen,,SEF,1178,,,6829.0,12722.0,17867.0,23305.0,26422.0,33985.0,36230.0,40252.0,42446.0,44543.0,49859.0,55793.0,59093.0,64050.0,66134.0,69503.0,74542.0,79036.0,88103.0,93206.0,,,,,
1178,2290,MENU Vincent,,V1H,1179,,,5864.0,10972.0,15192.0,20149.0,22923.0,29909.0,31991.0,36279.0,38781.0,41311.0,47518.0,51913.0,55121.0,59820.0,61941.0,64879.0,69360.0,74667.0,86977.0,93881.0,,,,,
1179,892,CLARASSO Jean-Jacques,,V1H,1180,,,5870.0,11073.0,15725.0,21007.0,23758.0,31913.0,33844.0,38119.0,40550.0,42837.0,50278.0,54787.0,57993.0,63882.0,65917.0,69123.0,74465.0,79005.0,89167.0,94065.0,,,,,
1180,1857,HYVERNAUD Frédéric,,SEH,1181,,,5522.0,10069.0,15283.0,20022.0,22494.0,30008.0,32018.0,35849.0,38314.0,40671.0,48864.0,53359.0,56597.0,61462.0,63521.0,66867.0,72013.0,76757.0,87436.0,94799.0,,,,,
1181,142,BONDAZ Philippe,,V1H,1182,,,6269.0,11832.0,17551.0,23132.0,25859.0,33768.0,36010.0,40093.0,42292.0,44442.0,50713.0,55660.0,59132.0,64701.0,66962.0,70308.0,75415.0,79862.0,90137.0,95069.0,,,,,
1182,1389,COURBON Patrick,,V1H,1183,,,7055.0,12973.0,18364.0,,27198.0,35663.0,37894.0,42209.0,44343.0,46161.0,53681.0,58291.0,61523.0,66646.0,68165.0,70868.0,75065.0,79386.0,88671.0,96202.0,,,,,
1183,3007,DUMOULIN Frederic,,V1H,1184,,,6657.0,12061.0,16689.0,22157.0,24925.0,32846.0,35041.0,39073.0,41401.0,43664.0,50367.0,55363.0,58966.0,64075.0,65724.0,68450.0,73465.0,77992.0,88395.0,96378.0,,,,,
1184,389,LANDIER Yannick,,V1H,1185,,,6034.0,11292.0,16251.0,21643.0,24458.0,31966.0,34248.0,38359.0,40760.0,43073.0,50781.0,55873.0,59270.0,65331.0,67201.0,70414.0,75037.0,79347.0,,96460.0,,,,,
1185,98,HOREAU Pierre,,SEH,1186,,,5590.0,10266.0,14706.0,19988.0,23022.0,30418.0,32413.0,36308.0,39081.0,41345.0,47678.0,52773.0,56786.0,63016.0,65337.0,68789.0,73870.0,78718.0,89071.0,96528.0,,,,,
1186,904,RAILLERE Patrick,,V1H,1187,,,6337.0,11665.0,16447.0,21674.0,24386.0,31869.0,34057.0,38222.0,40695.0,42727.0,48431.0,53330.0,56901.0,63040.0,65638.0,69307.0,74850.0,79518.0,89532.0,96565.0,,,,,
1187,2961,STRICOT Denis,,V1H,1188,,,6490.0,11280.0,16194.0,21621.0,24267.0,31825.0,34226.0,38865.0,41427.0,43787.0,49967.0,55323.0,59158.0,64467.0,66968.0,70443.0,75221.0,79790.0,89604.0,96568.0,,,,,
1188,976,VALLEE Albert,,V1H,1189,,,5121.0,9905.0,14291.0,19680.0,22471.0,30017.0,33261.0,38521.0,41990.0,46400.0,53445.0,57226.0,60258.0,65800.0,67834.0,71413.0,76844.0,81753.0,91892.0,97054.0,,,,,
1189,1386,SUTTER Eric,,SEH,1190,,,5310.0,9953.0,14448.0,20192.0,22899.0,31023.0,33334.0,37761.0,40142.0,42369.0,48514.0,52645.0,55596.0,61534.0,64357.0,68030.0,72624.0,77333.0,89522.0,97700.0,,,,,
1190,1224,POURU Laurent,,V1H,1191,,,6347.0,11988.0,17154.0,22930.0,25710.0,33403.0,35664.0,39820.0,42184.0,44413.0,51371.0,56286.0,59642.0,64926.0,67177.0,70112.0,74742.0,79161.0,90947.0,98026.0,,,,,
1191,1266,NEBOIT Christian,,V1H,1192,,,6350.0,11987.0,17021.0,22413.0,25320.0,33194.0,35360.0,39459.0,41889.0,44367.0,49292.0,54614.0,58043.0,63219.0,65349.0,68785.0,73544.0,78350.0,88530.0,98196.0,,,,,
1192,1888,BRULLEFERT Christophe,,SEH,1193,,,5716.0,10953.0,15605.0,21261.0,24107.0,32432.0,34908.0,39498.0,42182.0,44598.0,51065.0,55661.0,58604.0,63358.0,65162.0,68019.0,72930.0,77768.0,88652.0,99243.0,,,,,
1193,145,CARNIATO Renato,,V2H,1194,,,7375.0,13202.0,18789.0,,27426.0,35874.0,37972.0,42864.0,45606.0,47979.0,54099.0,58895.0,62446.0,68055.0,71824.0,75133.0,79620.0,84051.0,93849.0,100359.0,,,,,
1194,2296,CHRISTOS VOULGARIDIS,,SEH,1195,,,6274.0,12339.0,17799.0,23054.0,26260.0,35319.0,37848.0,42242.0,44777.0,47305.0,53876.0,59911.0,63902.0,69957.0,71931.0,75283.0,79594.0,83565.0,92097.0,100877.0,,,,,
1195,3029,AUDES Eric,,V1H,1196,,,6077.0,11386.0,16158.0,21725.0,24328.0,32351.0,34499.0,38815.0,41312.0,43589.0,51882.0,56829.0,60439.0,66142.0,68293.0,71588.0,76651.0,81256.0,94343.0,100930.0,,,,,
1196,1677,MARTIN Daniel,,SEH,1197,,,5652.0,10549.0,15573.0,20915.0,23329.0,30950.0,32904.0,37044.0,40281.0,42365.0,49374.0,54627.0,58039.0,64109.0,67291.0,71869.0,77010.0,81155.0,93816.0,101084.0,,,,,
1197,3062,GRIMANI Alain,,SEH,1198,,,6963.0,12654.0,17890.0,,27061.0,35352.0,37805.0,41761.0,44128.0,46648.0,52378.0,57687.0,61870.0,67001.0,69288.0,72896.0,78737.0,83524.0,95354.0,102391.0,,,,,
1198,1108,WALTERS Michael,,V1H,1199,,,6427.0,12048.0,16688.0,21776.0,24558.0,32177.0,34644.0,39164.0,41942.0,44397.0,52244.0,56707.0,60580.0,66445.0,69604.0,73513.0,79044.0,83738.0,94907.0,102876.0,,,,,
1199,1410,MAINIX Christian,,V3H,1200,,,6766.0,12604.0,17807.0,,27581.0,36238.0,38748.0,43699.0,46261.0,49300.0,55517.0,60585.0,64235.0,70154.0,72169.0,75649.0,81252.0,87249.0,97813.0,106654.0,,,,,
1200,3169,ESTEBAN ESCRIBANO Mario,,SEH,1201,,,6875.0,12050.0,17082.0,22097.0,24809.0,33171.0,35366.0,39677.0,42071.0,44743.0,55200.0,60668.0,65680.0,72593.0,74768.0,78275.0,83768.0,88044.0,102581.0,108954.0,,,,,
1201,368,TESTEIL Hervé,,SEH,1202,,,6475.0,12147.0,17712.0,,26272.0,35085.0,37088.0,41317.0,43398.0,45716.0,54843.0,59449.0,63303.0,68775.0,71012.0,74864.0,79457.0,83680.0,100677.0,109995.0,,,,,
1202,3177,DUJARDIN franck,,SEH,1203,,,7697.0,13905.0,19572.0,,29237.0,36920.0,38808.0,42372.0,44435.0,47172.0,53960.0,61659.0,66102.0,72536.0,74673.0,78046.0,84532.0,90212.0,105037.0,112280.0,,,,,
1203,1734,LAMARQUE Patrick,,V1H,1204,,,6747.0,13390.0,18984.0,,29334.0,37775.0,,45122.0,48104.0,51132.0,60237.0,66192.0,71731.0,76815.0,79616.0,83526.0,89776.0,95368.0,109126.0,116406.0,,,,,
1204,3100,LIPPERT Pierrette,,V2F,1205,,,7580.0,15317.0,21157.0,,32043.0,41615.0,44469.0,49416.0,52296.0,55530.0,63482.0,69745.0,73979.0,80591.0,83045.0,88260.0,94363.0,100617.0,115403.0,122506.0,,,,,
1205,1665,PASA Alessio,,V2H,1206,,,6627.0,13534.0,20200.0,,30879.0,40736.0,43736.0,48817.0,52533.0,55780.0,63647.0,70223.0,74646.0,81495.0,84671.0,89651.0,98188.0,104885.0,118893.0,127477.0,,,,,
1206,1933,GAUTIER Laurent,,SEH,1207,,,7290.0,13837.0,19192.0,,28748.0,37532.0,40247.0,44792.0,47704.0,50859.0,60534.0,66683.0,70952.0,76361.0,79098.0,84086.0,92031.0,98870.0,118692.0,128751.0,,,,,
1207,2855,BAIS-LE-ROUX Anne-Marie,,V1F,1208,,,5906.0,11105.0,16511.0,,26723.0,36917.0,40086.0,44516.0,46564.0,48618.0,55518.0,60944.0,65611.0,71514.0,74105.0,78460.0,84563.0,90590.0,115149.0,130772.0,,,,,
1208,639,FURST Nicolas,,SEH,1209,,,6356.0,11859.0,17906.0,,26944.0,36594.0,39622.0,44392.0,47212.0,50718.0,60551.0,66418.0,71804.0,78742.0,81468.0,87504.0,98208.0,104773.0,121929.0,131100.0,,,,,
1209,1945,KWAKKENBOS Paul,,V1H,1210,,,7393.0,14107.0,20751.0,,30350.0,40545.0,43461.0,47945.0,51407.0,55325.0,63800.0,69614.0,73970.0,79729.0,,87905.0,99977.0,107630.0,121542.0,131617.0,,,,,
1210,2214,RAFAEL ENRIQUE MOLINA ANGULO,,SEH,1211,,,7059.0,13548.0,20076.0,,31285.0,41404.0,44146.0,50223.0,53147.0,57333.0,68302.0,75105.0,,88522.0,91569.0,97178.0,104435.0,111682.0,124668.0,133217.0,,,,,
1211,1700,BERNARD didier,,V1H,1212,,,6070.0,12182.0,17949.0,,26762.0,35318.0,37719.0,41522.0,43937.0,46195.0,53076.0,57419.0,60717.0,64955.0,66672.0,68996.0,73419.0,76933.0,85515.0,,,,,,
1212,1898,MORILHAT Sebastien,,SEH,1213,,,7806.0,15214.0,21536.0,,31979.0,41705.0,44083.0,49673.0,52579.0,56220.0,66375.0,73523.0,78228.0,84513.0,,92228.0,99742.0,106451.0,119882.0,,,,,,
1213,2181,GSTALDER eric,,SEH,1214,,,7108.0,13524.0,19655.0,,30071.0,40847.0,43944.0,49928.0,53156.0,56204.0,,,,,,,,,120918.0,,,,,,
1214,1283,SANCHEZ Jean Claude,,V1H,1215,,,7000.0,14322.0,20979.0,,32711.0,43465.0,46069.0,52025.0,54928.0,57917.0,67835.0,74940.0,79600.0,87514.0,89920.0,95033.0,102489.0,108817.0,125755.0,,,,,,
1215,2709,ROUX Patrick,,V2H,1216,,,8689.0,17221.0,23711.0,,35951.0,45691.0,48823.0,54313.0,57298.0,61061.0,70330.0,78074.0,82877.0,90941.0,93674.0,98404.0,106229.0,111914.0,126574.0,,,,,,
1216,2908,KAHN Sebastien,,SEH,1217,,,8167.0,15435.0,21482.0,,34135.0,44761.0,47325.0,,56356.0,59046.0,68617.0,76771.0,81967.0,89867.0,92520.0,98221.0,,111830.0,127328.0,,,,,,
1217,2558,MARTIN Yves,,V2H,1218,,,7675.0,15004.0,21713.0,,34190.0,45112.0,48143.0,53929.0,57164.0,60376.0,70186.0,77358.0,82347.0,90167.0,93187.0,98736.0,107515.0,113962.0,129064.0,,,,,,
1218,4,GUILLON Antoine,,SEH,1219,,,5253.0,9488.0,13519.0,18032.0,20004.0,26587.0,28049.0,31686.0,33524.0,35230.0,40213.0,44438.0,47129.0,51577.0,,55327.0,59031.0,62981.0,,,,,,,
1219,2596,CAREDDA Stephane,,SEH,1220,,,4718.0,9043.0,12710.0,16707.0,18988.0,24933.0,26690.0,29707.0,31941.0,34224.0,39823.0,44322.0,47598.0,52507.0,,57357.0,61877.0,66493.0,,,,,,,
1220,41,WATTS Stephen,,V1H,1221,,,5403.0,9887.0,13942.0,18620.0,20863.0,27455.0,29038.0,32572.0,34719.0,3417.0,41854.0,46107.0,48980.0,53572.0,,57918.0,63400.0,68347.0,,,,,,,
1221,1793,REMY Germain,,SEH,1222,,,7836.0,15702.0,22252.0,,33025.0,44477.0,47447.0,53147.0,56485.0,60093.0,69525.0,77024.0,81827.0,88116.0,91278.0,95512.0,104892.0,70214.0,,,,,,,
1222,3347,VILLIERS Jim,,SEH,1223,,,5746.0,10521.0,15054.0,20138.0,22528.0,29575.0,31413.0,35453.0,37617.0,39597.0,46266.0,50468.0,53970.0,58611.0,60025.0,62195.0,66823.0,70837.0,,,,,,,
1223,2359,ROWELL Sarah,,V1F,1224,,,5445.0,10126.0,14535.0,19365.0,21947.0,28976.0,30947.0,34584.0,36872.0,39148.0,44982.0,49409.0,52394.0,57664.0,59418.0,62393.0,66651.0,71872.0,,,,,,,
1224,2320,CHOUET Bertrand,,SEH,1225,,,5375.0,10133.0,14544.0,19274.0,21974.0,28531.0,30412.0,34152.0,36341.0,38457.0,43968.0,48104.0,50971.0,55919.0,57720.0,60275.0,65745.0,73453.0,,,,,,,
1225,2062,DAVISON Karen,,SEF,1226,,,6240.0,11249.0,15434.0,20161.0,22862.0,29877.0,31878.0,35676.0,38102.0,40684.0,46582.0,50845.0,53640.0,58501.0,60245.0,63239.0,67833.0,73615.0,,,,,,,
1226,3158,PREISIG Joachim,,V1H,1227,,,6113.0,11275.0,15436.0,,23886.0,31534.0,33624.0,37722.0,40204.0,42494.0,48789.0,53355.0,56598.0,61373.0,63323.0,66434.0,70527.0,74889.0,,,,,,,
1227,258,HAGENBACH Pascal,,V1H,1228,,,6112.0,11052.0,15258.0,20163.0,22638.0,29710.0,31717.0,35331.0,37743.0,40285.0,47291.0,51730.0,55024.0,59847.0,61803.0,64826.0,70011.0,75230.0,,,,,,,
1228,2637,PANIGADA Pierluigi,,V1H,1229,,,5529.0,10319.0,14972.0,19935.0,22401.0,29774.0,31780.0,35847.0,38200.0,40284.0,48132.0,53013.0,56547.0,61910.0,63984.0,66916.0,72082.0,77552.0,,,,,,,
1229,2088,ELGART Marcel,,SEH,1230,,,6095.0,11030.0,16127.0,22659.0,25420.0,33095.0,35021.0,39238.0,41585.0,43578.0,50533.0,54863.0,57850.0,62966.0,64900.0,67634.0,72363.0,77766.0,,,,,,,
1230,327,BARBERET Marc,,V2H,1231,,,6300.0,12083.0,17342.0,23130.0,25957.0,33772.0,35928.0,39896.0,42163.0,44373.0,51062.0,55842.0,58983.0,64400.0,66147.0,68836.0,73522.0,78261.0,,,,,,,
1231,831,BECK Achim,,V1H,1232,,,5817.0,10725.0,15281.0,20435.0,23454.0,30721.0,32894.0,36860.0,39390.0,42050.0,49297.0,54009.0,57486.0,62436.0,64963.0,68460.0,73524.0,78315.0,,,,,,,
1232,1864,FARISSIER Guy,,SEH,1233,,,5823.0,10740.0,15176.0,20393.0,23123.0,30246.0,32513.0,36533.0,38815.0,41010.0,47826.0,52592.0,55795.0,60771.0,62681.0,66178.0,72081.0,78940.0,,,,,,,
1233,2842,VERHAEGHE Michel,,SEH,1234,,,6040.0,11546.0,15915.0,20653.0,23477.0,30341.0,32406.0,36259.0,38712.0,40979.0,46496.0,53611.0,56492.0,64012.0,68809.0,71339.0,75042.0,79107.0,,,,,,,
1234,3256,VINDRIER Alain,,V2H,1235,,,6051.0,10888.0,15654.0,21306.0,23761.0,31378.0,33372.0,37257.0,39802.0,41840.0,48052.0,52285.0,55421.0,61182.0,63680.0,66758.0,72626.0,79205.0,,,,,,,
1235,3134,FOURNIER Marc,,V2H,1236,,,5813.0,10546.0,15316.0,20706.0,23063.0,30704.0,32692.0,36552.0,38940.0,41337.0,48923.0,53964.0,57562.0,64121.0,66528.0,69932.0,75020.0,79805.0,,,,,,,
1236,3187,MORFIN Pascal,,V1H,1237,,,5803.0,10743.0,15534.0,20609.0,23180.0,30937.0,33336.0,37714.0,40058.0,42265.0,51107.0,56324.0,60629.0,65646.0,67753.0,70821.0,75491.0,80015.0,,,,,,,
1237,2423,MATHEY Edgar,,V2H,1238,,,6768.0,12565.0,17645.0,,27443.0,35664.0,37955.0,41856.0,44135.0,,52348.0,57431.0,60753.0,66160.0,68130.0,70970.0,75926.0,80725.0,,,,,,,
1238,3263,MENANTEAU Laurent,,V1H,1239,,,6146.0,11410.0,16060.0,21072.0,23968.0,30931.0,33133.0,36930.0,39414.0,42001.0,48263.0,52127.0,55224.0,60990.0,63055.0,66590.0,74239.0,80818.0,,,,,,,
1239,387,GLOOR Thomas,,SEH,1240,,,6417.0,12035.0,17275.0,22938.0,26063.0,34078.0,36479.0,40522.0,42996.0,45581.0,53786.0,58295.0,61585.0,66614.0,68419.0,71945.0,76182.0,80974.0,,,,,,,
1240,1851,PERRON Jean-Yves,,V1H,1241,,,5941.0,11002.0,15900.0,21321.0,24256.0,31563.0,33560.0,37466.0,40220.0,43021.0,50364.0,55360.0,58965.0,64274.0,66774.0,70534.0,76860.0,81997.0,,,,,,,
1241,1403,JUIN Daniel,,V2H,1242,,,5825.0,10746.0,15431.0,20745.0,23665.0,31019.0,33329.0,37472.0,40217.0,43023.0,50361.0,55351.0,58963.0,64277.0,66772.0,70525.0,,82000.0,,,,,,,
1242,2263,RIVAL patrice,,SEH,1243,,,5497.0,10296.0,15224.0,20452.0,23207.0,31677.0,33980.0,38335.0,40650.0,42620.0,51884.0,57994.0,61336.0,67541.0,70127.0,73477.0,77938.0,82118.0,,,,,,,
1243,883,VUATTOUX Patrick,,SEH,1244,,,5838.0,11301.0,15929.0,21289.0,24822.0,32464.0,35067.0,39035.0,41808.0,44592.0,50715.0,55309.0,58598.0,63675.0,66781.0,70222.0,75566.0,82202.0,,,,,,,
1244,3023,SARAZIN Didier,,V1H,1245,,,6543.0,12434.0,17525.0,23135.0,25984.0,33706.0,35795.0,39907.0,42529.0,45358.0,53390.0,58351.0,61603.0,67399.0,69369.0,72697.0,77448.0,82270.0,,,,,,,
1245,832,HELLBERG Erik,,SEH,1246,,,5407.0,9855.0,13989.0,19033.0,21903.0,30459.0,32844.0,37801.0,40969.0,43691.0,52119.0,57043.0,60708.0,66413.0,68634.0,72112.0,77457.0,82444.0,,,,,,,
1246,2139,NALIN Guillaume,,SEH,1247,,,6482.0,12007.0,16608.0,22009.0,24682.0,33646.0,36040.0,40506.0,43044.0,45792.0,53200.0,57990.0,61764.0,67193.0,69944.0,72692.0,77297.0,82553.0,,,,,,,
1247,1856,BURQ Pascal,,V1H,1248,,,6419.0,11940.0,17578.0,23298.0,25932.0,34454.0,36739.0,41536.0,44031.0,46122.0,53440.0,58523.0,61887.0,67551.0,69525.0,72550.0,77737.0,82864.0,,,,,,,
1248,206,GINETTI Bernard,,V1H,1249,,,5929.0,11013.0,15943.0,21123.0,24308.0,32253.0,34875.0,39101.0,41541.0,43678.0,51916.0,57558.0,61272.0,66082.0,68589.0,72785.0,78332.0,83512.0,,,,,,,
1249,1404,LALANNE-CASSOU Serge,,V2H,1250,,,6350.0,12135.0,16797.0,22819.0,26125.0,34336.0,36953.0,41599.0,44472.0,46959.0,53172.0,58931.0,63580.0,69355.0,71847.0,75644.0,80836.0,83536.0,,,,,,,
1250,802,VERGNANO Giorgio,,V1H,1251,,,5502.0,10241.0,15505.0,21057.0,24324.0,33741.0,35852.0,40618.0,42994.0,45478.0,54429.0,59365.0,63760.0,69336.0,71071.0,75200.0,79915.0,83778.0,,,,,,,
1251,1053,VATINEL Christophe,,V1H,1252,,,5412.0,10302.0,15463.0,22196.0,24825.0,32411.0,34518.0,39595.0,41945.0,43876.0,52122.0,57124.0,60664.0,67826.0,70630.0,75032.0,80129.0,83987.0,,,,,,,
1252,2615,MONTAGNE Raymond,,V1H,1253,,,6859.0,12899.0,18678.0,,27869.0,37130.0,39884.0,44922.0,47232.0,50468.0,58541.0,63071.0,66665.0,71140.0,72665.0,75144.0,80155.0,84435.0,,,,,,,
1253,1816,GUERNIOU BRUNO,,V1H,1254,,,6015.0,11668.0,16125.0,21141.0,24023.0,30498.0,32608.0,36165.0,38686.0,41360.0,49439.0,55218.0,59266.0,65883.0,68196.0,72080.0,79068.0,84857.0,,,,,,,
1254,2029,PASCAL Gilles,,V2H,1255,,,5622.0,10551.0,15036.0,20381.0,23914.0,32325.0,34905.0,39287.0,42380.0,45210.0,52648.0,57643.0,61003.0,67718.0,70542.0,74202.0,79544.0,85171.0,,,,,,,
1255,3041,DARMENDRAIL Xavier,,SEH,1256,,,5850.0,11127.0,16455.0,21976.0,24684.0,33877.0,36407.0,40614.0,43136.0,45234.0,55166.0,60183.0,63758.0,69839.0,72229.0,75470.0,80194.0,85328.0,,,,,,,
1256,126,MONNIER SERGE,,V1H,1257,,,6399.0,12051.0,16956.0,22455.0,25689.0,33383.0,35606.0,39850.0,42142.0,44217.0,52327.0,57782.0,61809.0,67899.0,69847.0,73459.0,78792.0,85351.0,,,,,,,
1257,1908,CAPUTI Francesco Maria,,V1H,1258,,,6265.0,11168.0,16261.0,21865.0,24351.0,32348.0,34322.0,39028.0,41771.0,43622.0,51528.0,57476.0,62843.0,68809.0,70795.0,73794.0,79706.0,85429.0,,,,,,,
1258,1200,DEVEY Jean Marc,,V1H,1259,,,6560.0,11944.0,17340.0,23049.0,25560.0,33873.0,35733.0,40333.0,42299.0,44584.0,51207.0,56787.0,61178.0,67534.0,69608.0,73439.0,78817.0,85766.0,,,,,,,
1259,2252,ESTIENNE PHILIPPE,,V1H,1260,,,6110.0,11390.0,16157.0,22014.0,24989.0,33404.0,35763.0,40067.0,42963.0,45399.0,55164.0,60976.0,65029.0,70508.0,72976.0,76543.0,81721.0,86105.0,,,,,,,
1260,2781,MERAND Yves,,V1H,1261,,,6086.0,11790.0,16462.0,22365.0,25612.0,34277.0,36919.0,41431.0,44074.0,46503.0,55256.0,60345.0,63749.0,68958.0,71310.0,74934.0,81430.0,86644.0,,,,,,,
1261,127,BRUAND Stephane,,V1H,1262,,,5800.0,11124.0,16413.0,21964.0,24947.0,34147.0,36394.0,40613.0,43142.0,45883.0,55141.0,60179.0,63862.0,69996.0,72461.0,76616.0,82539.0,86979.0,,,,,,,
1262,216,FORMAZ Guy,,V3H,1263,,,6790.0,13088.0,18898.0,,27941.0,36951.0,39406.0,43533.0,46085.0,48351.0,55754.0,62255.0,66018.0,71639.0,73566.0,76554.0,,87368.0,,,,,,,
1263,3022,FORMAZ Denis,,SEH,1264,,,6633.0,12741.0,17908.0,23419.0,26190.0,35032.0,37201.0,41426.0,43951.0,46255.0,55755.0,62256.0,66021.0,71641.0,73568.0,76558.0,,87384.0,,,,,,,
1264,3167,TOMAS HINOJOSA FERNANDO,,SEH,1265,,,6875.0,12063.0,17083.0,22099.0,24806.0,33170.0,35363.0,39675.0,42067.0,44740.0,55202.0,60667.0,65483.0,70061.0,72173.0,75327.0,81585.0,87418.0,,,,,,,
1265,3191,WAGNER Thomas,,SEH,1266,,,6101.0,11108.0,15656.0,21110.0,23925.0,32570.0,35239.0,39789.0,42284.0,44750.0,54852.0,60461.0,64596.0,69807.0,72127.0,75641.0,81988.0,87796.0,,,,,,,
1266,1412,FARANO Sebastien,,SEH,1267,,,5635.0,10741.0,16122.0,21587.0,24229.0,32551.0,34833.0,39724.0,42205.0,44494.0,50930.0,56247.0,59880.0,65186.0,68063.0,72333.0,80180.0,87841.0,,,,,,,
1267,1307,DUFOREST Francois,,V1H,1268,,,6071.0,11315.0,16344.0,22631.0,25803.0,34244.0,36535.0,41850.0,44312.0,46868.0,54801.0,59996.0,64288.0,71020.0,73135.0,76832.0,,88022.0,,,,,,,
1268,1651,FEUTRY Philippe,,V1H,1269,,,7077.0,12754.0,18194.0,,26821.0,35135.0,37484.0,41666.0,44158.0,46419.0,53392.0,58814.0,62804.0,68280.0,70713.0,75378.0,,88119.0,,,,,,,
1269,1654,FEUTRY Nathalie,,SEF,1270,,,7076.0,12795.0,18193.0,,26834.0,35136.0,37488.0,41670.0,44174.0,46422.0,53388.0,58891.0,62863.0,68309.0,70719.0,75380.0,,88122.0,,,,,,,
1270,1420,NATIVEL Mike,,SEH,1271,,,6704.0,12647.0,17471.0,22945.0,26292.0,34794.0,37415.0,41830.0,44477.0,47038.0,54075.0,58601.0,62378.0,68507.0,71133.0,75482.0,81312.0,88380.0,,,,,,,
1271,2645,BERBIGUIER DENIS,,V1H,1272,,,6541.0,13029.0,18597.0,,26942.0,34902.0,38157.0,42445.0,44976.0,48323.0,55446.0,60786.0,64797.0,70102.0,72163.0,75339.0,81512.0,88424.0,,,,,,,
1272,2972,BOINET PASCAL,,V1H,1273,,,7134.0,13539.0,19085.0,,29015.0,37488.0,39976.0,44394.0,47416.0,50434.0,57923.0,63186.0,66663.0,71635.0,73951.0,77309.0,83861.0,88438.0,,,,,,,
