,bib,name,team,category,rank,nationality,time,Delev,StGer,Conta,Balme,Bonhom,Chapieu,Seigne,Combal,MtFavre,Checrou,Courm,Bertone,Bonatti,Arnuva,GdColF,Fouly,Champex,Bovine,Trient,Catogne,Vallo,TaVents,Flégère,Arrivé,timediff
1967,2685,BORGOGNONI Michele,,V1H,1968,,,7781.0,11669.0,19399.0,27122.0,34274.0,38326.0,50268.0,53681.0,59153.0,63264.0,66242.0,72575.0,80122.0,86137.0,,,,,,,,,,,
1968,3621,SUDA Tadaaki,,V1H,1969,,,8407.0,12461.0,21040.0,28106.0,35435.0,40239.0,51614.0,54284.0,59465.0,62934.0,66241.0,73887.0,81068.0,86190.0,,,,,,,,,,,
1969,2600,KAMINSKI Philippe,,V1H,1970,,,8124.0,12008.0,20082.0,26190.0,33709.0,37927.0,49384.0,52555.0,58023.0,61065.0,64461.0,74037.0,80930.0,85478.0,,,,,,,,,,,
1970,4211,MARMIFERO Dario,,V2H,1971,,,7688.0,11446.0,19756.0,26304.0,33335.0,37298.0,48125.0,52132.0,57559.0,61717.0,66394.0,74150.0,81884.0,86247.0,,,,,,,,,,,
1971,915,KIRKWOOD Penny,,V1F,1972,,,7278.0,10919.0,18682.0,24774.0,31123.0,34077.0,44188.0,47715.0,54208.0,56812.0,60880.0,71672.0,80551.0,86260.0,,,,,,,,,,,
1972,1914,COGE Philippe,,V1H,1973,,,7930.0,12039.0,21103.0,28029.0,36148.0,40074.0,51443.0,54342.0,58978.0,62411.0,65618.0,74405.0,81324.0,86268.0,,,,,,,,,,,
1973,2934,BATTSON Elaine,,V1F,1974,,,8347.0,12535.0,20405.0,26733.0,33724.0,38624.0,49181.0,52965.0,57909.0,61971.0,65981.0,72927.0,81419.0,86303.0,,,,,,,,,,,
1974,4189,BARDEAU Serge,,V2H,1975,,,7855.0,11868.0,19081.0,25857.0,32687.0,37158.0,49513.0,53414.0,57478.0,61269.0,64562.0,71986.0,80385.0,86313.0,,,,,,,,,,,
1975,4444,CREBER Guy,,V2H,1976,,,8017.0,11791.0,19452.0,25801.0,33427.0,38265.0,49618.0,53780.0,58764.0,62175.0,65481.0,73770.0,81165.0,86322.0,,,,,,,,,,,
1976,4220,KOSUGI Hiroaki,,SEH,1977,,,8635.0,12481.0,21007.0,27920.0,34984.0,39200.0,49788.0,52550.0,57149.0,59925.0,63174.0,73830.0,80839.0,86410.0,,,,,,,,,,,
1977,1388,NAKANO Tomoki,,V2H,1978,,,7258.0,10850.0,18093.0,24101.0,30702.0,34324.0,44867.0,48399.0,53417.0,56952.0,60351.0,69845.0,80957.0,86435.0,,,,,,,,,,,
1978,3627,SANSAC Jean-Yves,,V2H,1979,,,7402.0,10540.0,19039.0,26099.0,33628.0,36913.0,49155.0,51754.0,57076.0,59664.0,62832.0,72933.0,81815.0,86484.0,,,,,,,,,,,
1979,2512,TARDIVO Laurent,,SEH,1980,,,7562.0,11014.0,19538.0,25403.0,32135.0,36033.0,46944.0,50277.0,55663.0,59405.0,62155.0,72030.0,80854.0,86493.0,,,,,,,,,,,
1980,2684,ZUTHER Monika,,V1F,1981,,,8583.0,12872.0,20803.0,28292.0,35325.0,39921.0,50558.0,53810.0,59296.0,62377.0,65757.0,74134.0,81887.0,86757.0,,,,,,,,,,,
1981,4505,MASCARELL Arnaud,,V1H,1982,,,6908.0,10066.0,17568.0,24904.0,31519.0,35129.0,50214.0,53637.0,58897.0,62258.0,65281.0,73177.0,81602.0,86857.0,,,,,,,,,,,
1982,2657,SELLEM Thierry,,V1H,1983,,,7002.0,10676.0,19711.0,25904.0,32558.0,36404.0,48584.0,52104.0,56714.0,60303.0,64656.0,73424.0,80407.0,86865.0,,,,,,,,,,,
1983,3323,ALTMANN Martina,,V2F,1984,,,8979.0,13316.0,21388.0,28428.0,35922.0,40434.0,51174.0,54259.0,59416.0,62709.0,66290.0,74016.0,81831.0,86872.0,,,,,,,,,,,
1984,4066,LETURQUE Nicolas,,V1H,1985,,,8109.0,11830.0,19388.0,25875.0,33148.0,37961.0,50764.0,54601.0,59869.0,62735.0,65828.0,73687.0,81745.0,87006.0,,,,,,,,,,,
1985,4177,ZANDER Markus,,V1H,1986,,,8076.0,11976.0,21173.0,28166.0,34715.0,39529.0,49531.0,53255.0,58132.0,61802.0,65248.0,74525.0,81888.0,87036.0,,,,,,,,,,,
1986,2866,SUZUKI Takahiro,,SEH,1987,,,7770.0,11549.0,19946.0,27031.0,34570.0,39820.0,50282.0,53519.0,58636.0,62002.0,65623.0,74610.0,81981.0,87100.0,,,,,,,,,,,
1987,2623,GRILLE Regis,,V3H,1988,,,8409.0,12290.0,20021.0,26199.0,33268.0,37373.0,50549.0,53879.0,59732.0,62866.0,65869.0,74546.0,82009.0,87251.0,,,,,,,,,,,
1988,3273,AZENHA Celia,,V1F,1989,,,8912.0,12370.0,20052.0,26805.0,34924.0,38288.0,48775.0,51703.0,57621.0,60621.0,63556.0,72304.0,81285.0,87704.0,,,,,,,,,,,
1989,4734,MELO MARTINS Tiago Miguel,,SEH,1990,,,7885.0,11650.0,19822.0,26280.0,32735.0,36574.0,49740.0,52412.0,57735.0,60601.0,63411.0,72581.0,81072.0,87720.0,,,,,,,,,,,
1990,4285,PESCIO Roberto,,V1H,1991,,,8817.0,13217.0,21080.0,28161.0,35549.0,39739.0,49204.0,52517.0,57522.0,60969.0,64406.0,73382.0,81476.0,87784.0,,,,,,,,,,,
1991,3301,BRAGAZZA Simone,,SEH,1992,,,7976.0,11820.0,19746.0,26659.0,34119.0,38490.0,49986.0,52761.0,57303.0,60411.0,63278.0,74199.0,81488.0,87791.0,,,,,,,,,,,
1992,2750,DERI Stefano,,V1H,1993,,,8790.0,13216.0,21082.0,28156.0,35553.0,39739.0,49783.0,52935.0,57525.0,60960.0,64410.0,73386.0,81448.0,87802.0,,,,,,,,,,,
1993,3898,LELOUP Frank,,V1H,1994,,,7297.0,10529.0,18531.0,24613.0,31736.0,35759.0,47549.0,51962.0,56385.0,59914.0,63424.0,71789.0,81893.0,87817.0,,,,,,,,,,,
1994,4764,SAKURAI Toshiyuki,,V1H,1995,,,8320.0,12362.0,21109.0,27780.0,35246.0,39637.0,50747.0,54256.0,59559.0,62901.0,66236.0,74411.0,82939.0,87869.0,,,,,,,,,,,
1995,3893,NAGASAWA Hideki,,V1H,1996,,,8144.0,12108.0,20293.0,26957.0,34150.0,38395.0,49527.0,52984.0,57746.0,60746.0,63883.0,74188.0,82369.0,87913.0,,,,,,,,,,,
1996,1829,JENSEN Peder,,V2H,1997,,,7721.0,11492.0,19910.0,26290.0,33170.0,37358.0,47959.0,51618.0,56891.0,60572.0,64464.0,73455.0,82333.0,87985.0,,,,,,,,,,,
1997,2542,CAMPBELL Barb,,V2F,1998,,,8384.0,12617.0,20396.0,27497.0,34428.0,38398.0,49217.0,52909.0,58508.0,63095.0,65950.0,74131.0,81974.0,87994.0,,,,,,,,,,,
1998,2655,NICLAUS Sabine,,V1F,1999,,,8000.0,12058.0,20391.0,27548.0,35334.0,40158.0,50756.0,53909.0,58868.0,62224.0,65956.0,74389.0,81965.0,88091.0,,,,,,,,,,,
1999,2117,MAINA Kiari,,V1H,2000,,,8405.0,13258.0,20872.0,27319.0,33857.0,38318.0,48318.0,52005.0,57144.0,60799.0,64843.0,72762.0,82018.0,88277.0,,,,,,,,,,,
2000,3389,KOBAYASHI Isamu,,V3H,2001,,,8657.0,12804.0,20782.0,27923.0,35480.0,40057.0,51257.0,54367.0,59480.0,63017.0,65960.0,73824.0,82115.0,88598.0,,,,,,,,,,,
2001,4745,VINANT Emmanuel,,V1H,2002,,,8405.0,12179.0,20554.0,27826.0,37350.0,40954.0,51795.0,54309.0,60396.0,63414.0,66466.0,75697.0,83877.0,89351.0,,,,,,,,,,,
2002,3445,SCHULLER Didier,,V1H,2003,,,8223.0,12420.0,20224.0,26537.0,33433.0,37714.0,49056.0,52862.0,58128.0,61838.0,66060.0,75301.0,83576.0,89732.0,,,,,,,,,,,
2003,4168,NORMAN Andy,,V1H,2004,,,8433.0,11965.0,19473.0,26550.0,34061.0,37248.0,46482.0,49313.0,55116.0,57707.0,60845.0,69510.0,75905.0,80251.0,,,,,,,,,,,
2004,4167,BOOTH Sarah,,V1F,2005,,,8433.0,11965.0,19471.0,26544.0,34054.0,37252.0,46486.0,49311.0,55118.0,57701.0,60845.0,69470.0,75884.0,80248.0,,,,,,,,,,,
2005,3989,LENOIR marcel,,V3H,2006,,,7202.0,10365.0,17745.0,23469.0,29965.0,33269.0,45921.0,49254.0,54194.0,56956.0,59599.0,69696.0,77747.0,84289.0,,,,,,,,,,,
2006,4047,REMONDEAU Pascal,,V2H,2007,,,8386.0,11994.0,19702.0,26018.0,32851.0,36480.0,49660.0,53315.0,58934.0,62646.0,65798.0,74374.0,81439.0,85290.0,,,,,,,,,,,
2007,3592,QU Lijie,,SEF,2008,,,7888.0,11546.0,18637.0,24117.0,30300.0,33454.0,43393.0,46341.0,52128.0,55712.0,59597.0,73402.0,79641.0,85383.0,,,,,,,,,,,
2008,3170,ASTIER Philippe,,V1H,2009,,,8335.0,12173.0,20818.0,26727.0,33625.0,37589.0,48563.0,52039.0,57299.0,60622.0,63995.0,71795.0,78160.0,87185.0,,,,,,,,,,,
2009,3332,GUILLIN Thierry,,V1H,2010,,,8056.0,11650.0,19325.0,26531.0,34530.0,38744.0,50200.0,53411.0,58699.0,61841.0,65196.0,74206.0,81970.0,,,,,,,,,,,,
2010,4622,TEFFO Olivier,,SEH,2011,,,6176.0,8786.0,16339.0,21186.0,26761.0,29581.0,38921.0,41517.0,46611.0,49475.0,52335.0,67012.0,79392.0,,,,,,,,,,,,
2011,4005,PIROVANO Silvio,,V1H,2012,,,7550.0,11001.0,17427.0,23956.0,30450.0,34562.0,47327.0,51488.0,56175.0,59376.0,62611.0,72757.0,84455.0,,,,,,,,,,,,
2012,3982,LABRUGUIERE Stephanie,,SEF,2013,,,6718.0,9850.0,16473.0,22232.0,28755.0,32222.0,45404.0,48695.0,53698.0,56796.0,60016.0,70583.0,84486.0,,,,,,,,,,,,
2013,2614,BERISTAIN OZKORTA Atharratze,,SEH,2014,,,5624.0,8000.0,12880.0,17236.0,21667.0,23726.0,30631.0,32408.0,35736.0,37830.0,40081.0,45840.0,,,,,,,,,,,,,
2014,3981,FRIAUD Stephane,,V1H,2015,,,5626.0,8014.0,12939.0,17153.0,22018.0,24241.0,31397.0,33161.0,36795.0,38807.0,40731.0,46781.0,,,,,,,,,,,,,
2015,158,ITURRIETA RUIZ Zigor,,SEH,2016,,,5011.0,7096.0,11212.0,14994.0,19174.0,20897.0,26719.0,28290.0,41388.0,43030.0,44724.0,50119.0,,,,,,,,,,,,,
2016,4085,PALL Attila,,V1H,2017,,,6823.0,9858.0,15298.0,20240.0,25043.0,27645.0,35320.0,37638.0,41907.0,44727.0,48548.0,57425.0,,,,,,,,,,,,,
2017,3052,VALERO ALARCON Gabriel,,SEH,2018,,,5649.0,8206.0,12901.0,17000.0,21586.0,23773.0,30697.0,32728.0,36075.0,38314.0,40903.0,58242.0,,,,,,,,,,,,,
2018,2268,SASIETA BARRENETXEA Jaione,,V1F,2019,,,6974.0,9591.0,15061.0,20008.0,24922.0,27066.0,34684.0,36630.0,40277.0,42351.0,44534.0,51360.0,,,,,,,,,,,,,
2019,2003,HAMAI Takahiro,,V1H,2020,,,7553.0,11306.0,20460.0,26351.0,33028.0,36775.0,46982.0,50428.0,55921.0,59152.0,61870.0,72340.0,,,,,,,,,,,,,
2020,1385,LEGENDRE Vincent,,SEH,2021,,,7606.0,11106.0,19475.0,25777.0,33258.0,37137.0,47704.0,52191.0,57920.0,60698.0,63650.0,74300.0,,,,,,,,,,,,,
2021,4050,JINDROVA Vera,,SEF,2022,,,8888.0,13022.0,21156.0,28405.0,36237.0,40957.0,50999.0,54262.0,59941.0,63316.0,66232.0,74604.0,,,,,,,,,,,,,
2022,11,TEIXEIRA Armando Jorge,,SEH,2023,,,4809.0,6950.0,10794.0,14214.0,18158.0,19844.0,25348.0,26897.0,29771.0,31624.0,33939.0,,,,,,,,,,,,,,
2023,2204,WOLFE Mike,,SEH,2024,,,5006.0,7281.0,11209.0,14740.0,18501.0,20636.0,26109.0,27747.0,30561.0,32678.0,34850.0,,,,,,,,,,,,,,
2024,30,CANEPA Francesca,,V1F,2025,,,5232.0,7459.0,11835.0,15631.0,19975.0,22203.0,28271.0,30023.0,33181.0,35143.0,37423.0,,,,,,,,,,,,,,
2025,2235,ARTIGUE RODRÍGUEZ Felipe,,SEH,2025,,,4847.0,6940.0,10907.0,14587.0,19070.0,20986.0,27341.0,29115.0,33000.0,35295.0,37403.0,,,,,,,,,,,,,,
2026,19,ALESON Imanol,,V1H,2027,,,5087.0,7229.0,12215.0,16398.0,21046.0,23398.0,29644.0,31386.0,34501.0,36353.0,38897.0,,,,,,,,,,,,,,
2027,22,BARANANO URKIJO Gaizka,,SEH,2028,,,5216.0,7338.0,11849.0,15893.0,20320.0,22463.0,29302.0,31162.0,34508.0,36847.0,39226.0,,,,,,,,,,,,,,
2028,2211,ARMSTRONG Vajin,,SEH,2029,,,4751.0,6994.0,10725.0,14058.0,18173.0,20637.0,26335.0,28330.0,31193.0,34818.0,39344.0,,,,,,,,,,,,,,
2029,2223,HIRASAWA Kenichi,,SEH,2030,,,5189.0,7521.0,12943.0,17609.0,21984.0,23889.0,30082.0,31806.0,34790.0,36568.0,39654.0,,,,,,,,,,,,,,
2030,2242,VULLIEZ Franck,,V1H,2031,,,5088.0,7279.0,12067.0,16114.0,20379.0,22347.0,29074.0,30781.0,34306.0,37029.0,40282.0,,,,,,,,,,,,,,
2031,4779,CAMARDA Enrico,,SEH,2032,,,6023.0,8369.0,12989.0,17156.0,21542.0,23811.0,30955.0,33064.0,36508.0,38964.0,41526.0,,,,,,,,,,,,,,
2032,234,GRATALOUP Daniel,,V2H,2033,,,5565.0,8045.0,13120.0,17276.0,21626.0,23805.0,30677.0,32690.0,35944.0,38106.0,40337.0,,,,,,,,,,,,,,
2033,3470,VILA CLADERA Llorenç,,SEH,2034,,,5797.0,8422.0,14155.0,18672.0,23149.0,25617.0,32803.0,34865.0,38301.0,40693.0,43805.0,,,,,,,,,,,,,,
2034,2253,ZERPA GUILLEN Jesus Agelvis,,V1H,2035,,,5143.0,7431.0,11580.0,15659.0,19720.0,21723.0,27755.0,29498.0,32760.0,34984.0,37227.0,,,,,,,,,,,,,,
2035,2973,RODRIGO Javier,,SEH,2036,,,5163.0,7454.0,12446.0,17161.0,21296.0,23492.0,29817.0,31987.0,35505.0,39499.0,43966.0,,,,,,,,,,,,,,
2036,1012,FOLLADOR Cristiana,,SEF,2037,,,5971.0,8564.0,13912.0,18722.0,23513.0,25864.0,33706.0,36234.0,40325.0,42925.0,45970.0,,,,,,,,,,,,,,
2037,4385,ASTONDOA IRIONDO Ander,,SEH,2038,,,6316.0,8916.0,15011.0,19664.0,24619.0,27039.0,35376.0,37876.0,41649.0,43843.0,46018.0,,,,,,,,,,,,,,
2038,3075,CHARRERE Adriano,,V1H,2039,,,5991.0,8737.0,14317.0,19628.0,24845.0,27579.0,35626.0,38214.0,42794.0,45508.0,48305.0,,,,,,,,,,,,,,
2039,2564,MARAZZI Giuseppe,,SEH,2040,,,5307.0,7418.0,12070.0,15898.0,20330.0,22408.0,29209.0,30998.0,34689.0,37065.0,39262.0,,,,,,,,,,,,,,
2040,2964,MACHADO Manuel,,V1H,2041,,,5842.0,8361.0,13423.0,18133.0,23140.0,25639.0,33665.0,36557.0,41627.0,44471.0,49061.0,,,,,,,,,,,,,,
2041,4059,HENRY Patrice,,V1H,2042,,,7057.0,10397.0,16224.0,21361.0,26943.0,29523.0,37993.0,40128.0,44140.0,46559.0,49085.0,,,,,,,,,,,,,,
2042,3458,FIOLETTI Moreno,,V2H,2043,,,5692.0,8165.0,13371.0,18126.0,23904.0,27576.0,36844.0,39823.0,44007.0,47264.0,50299.0,,,,,,,,,,,,,,
2043,2572,BUSS Armin,,V1H,2044,,,6238.0,8981.0,15589.0,20548.0,25607.0,28301.0,36536.0,39423.0,44035.0,46881.0,50458.0,,,,,,,,,,,,,,
2044,3225,LASAGABASTER ARMENDARIZ Rosa,,V1F,2045,,,7365.0,10476.0,16269.0,21225.0,26548.0,29201.0,37344.0,39834.0,44423.0,47420.0,50543.0,,,,,,,,,,,,,,
2045,2256,LUSSIS Bernard,,SEH,2046,,,6299.0,9170.0,14423.0,18579.0,23289.0,25860.0,33289.0,35847.0,40253.0,42833.0,46112.0,,,,,,,,,,,,,,
2046,2263,SENN Nora,,SEF,2047,,,7213.0,10342.0,16180.0,21166.0,26310.0,29085.0,36985.0,40123.0,44394.0,47205.0,50674.0,,,,,,,,,,,,,,
2047,578,FARRUGIA Nathan,,V1H,2048,,,6496.0,9412.0,15093.0,20031.0,25012.0,27864.0,36113.0,39396.0,43630.0,47344.0,51658.0,,,,,,,,,,,,,,
2048,2556,RASMUSSEN Philippe,,SEH,2049,,,6794.0,9611.0,15835.0,21172.0,26849.0,29965.0,38647.0,41530.0,46015.0,48764.0,51827.0,,,,,,,,,,,,,,
2049,233,HEUZE Franck,,V1H,2050,,,6393.0,9369.0,16213.0,21714.0,26559.0,29219.0,38848.0,41353.0,46296.0,49309.0,52409.0,,,,,,,,,,,,,,
2050,3919,GOULD Stephen,,V2H,2051,,,6970.0,9950.0,16358.0,21135.0,26533.0,29350.0,37363.0,39939.0,44719.0,47865.0,50939.0,,,,,,,,,,,,,,
2051,2258,MENEGHIN-PLISKA Maja,,SEF,2052,,,5908.0,8795.0,14957.0,20138.0,25336.0,28472.0,37335.0,40530.0,44764.0,48414.0,52552.0,,,,,,,,,,,,,,
2052,3434,ARRAZOLA Maddi,,SEF,2053,,,6243.0,9048.0,15085.0,20499.0,25580.0,28528.0,36370.0,38959.0,43196.0,46515.0,50723.0,,,,,,,,,,,,,,
2053,3933,MORENO LLAGOSTERA Berta,,SEF,2054,,,7416.0,10501.0,16416.0,21344.0,26551.0,29376.0,37371.0,39798.0,43719.0,46611.0,50586.0,,,,,,,,,,,,,,
2054,3457,MAILLARD Michel,,V1H,2055,,,6558.0,9623.0,16088.0,21320.0,26814.0,29579.0,38395.0,40961.0,45175.0,48027.0,50911.0,,,,,,,,,,,,,,
2055,4482,JUVENAL Magali,,V1F,2056,,,7118.0,10246.0,17031.0,22662.0,28287.0,31084.0,39593.0,42562.0,46856.0,49718.0,53292.0,,,,,,,,,,,,,,
2056,3739,CAIROLI Hervé,,V1H,2057,,,6408.0,9352.0,15519.0,21014.0,26831.0,30062.0,39473.0,42494.0,46746.0,49741.0,53798.0,,,,,,,,,,,,,,
2057,3953,SALA MORDILLO Esteve,,V2H,2058,,,6893.0,9914.0,16274.0,21671.0,27269.0,30148.0,38879.0,41574.0,45608.0,48804.0,52130.0,,,,,,,,,,,,,,
2058,4492,PERRY Adam,,SEH,2059,,,5112.0,7365.0,11348.0,14849.0,19119.0,21085.0,26887.0,28674.0,32080.0,33874.0,35834.0,,,,,,,,,,,,,,
2059,4646,GRANDCOING Laurent,,V1H,2060,,,6976.0,10173.0,16182.0,21722.0,27535.0,30996.0,40953.0,44227.0,49132.0,52056.0,55164.0,,,,,,,,,,,,,,
2060,4795,BROWN Meaghen,,SEF,2061,,,6835.0,10066.0,17367.0,22776.0,28330.0,31694.0,40805.0,43806.0,48594.0,51425.0,55719.0,,,,,,,,,,,,,,
2061,3656,PASTOR CLIMENT Bruno,,V2H,2062,,,7322.0,10520.0,17216.0,23043.0,28895.0,32230.0,41034.0,44121.0,48870.0,51852.0,54770.0,,,,,,,,,,,,,,
2062,2658,MICHELOTTI Giuseppe,,V1H,2063,,,7886.0,11586.0,18634.0,24386.0,31247.0,33959.0,44636.0,47122.0,52016.0,54131.0,56451.0,,,,,,,,,,,,,,
2063,2978,PANTHEN Andreas,,V2H,2064,,,6599.0,9406.0,15560.0,20688.0,26040.0,28622.0,37036.0,39335.0,44085.0,47097.0,51812.0,,,,,,,,,,,,,,
2064,3541,MORJON Laurent,,V1H,2065,,,6612.0,9637.0,17176.0,22758.0,29774.0,33306.0,43546.0,46773.0,52110.0,55095.0,58075.0,,,,,,,,,,,,,,
2065,3267,BRUPBACHER Debbie,,V1F,2066,,,7627.0,10942.0,17250.0,23683.0,30229.0,33296.0,42664.0,45671.0,51196.0,54635.0,58113.0,,,,,,,,,,,,,,
2066,3556,MOLLI Didier,,V1H,2067,,,6630.0,9586.0,15546.0,20698.0,25974.0,28771.0,37337.0,40158.0,44884.0,48330.0,52184.0,,,,,,,,,,,,,,
2067,2511,MAUPAS Guillaume,,SEH,2068,,,7235.0,10544.0,16858.0,23113.0,29154.0,33000.0,42105.0,45857.0,50706.0,54029.0,58786.0,,,,,,,,,,,,,,
2068,3751,GLAVIEUX Thomas,,SEH,2069,,,7958.0,11669.0,19168.0,24916.0,31426.0,34821.0,44370.0,47545.0,52503.0,55753.0,58974.0,,,,,,,,,,,,,,
2069,4301,LE GALL Frédéric,,SEH,2070,,,7346.0,10710.0,17790.0,22996.0,28796.0,31929.0,41169.0,44127.0,49308.0,52595.0,56564.0,,,,,,,,,,,,,,
2070,4129,BARBOLANI Eleonora,,V1F,2071,,,7280.0,10746.0,17949.0,23341.0,29260.0,32636.0,42874.0,46058.0,51173.0,54651.0,59348.0,,,,,,,,,,,,,,
2071,2716,CAPRIOLO Roberto,,V1H,2072,,,8282.0,11668.0,19925.0,26205.0,32324.0,35217.0,46019.0,48973.0,54239.0,56958.0,59892.0,,,,,,,,,,,,,,
2072,2633,BULLEN Rob,,V1H,2073,,,7213.0,10576.0,18313.0,24054.0,30645.0,34138.0,44467.0,48003.0,53213.0,56364.0,59912.0,,,,,,,,,,,,,,
2073,3811,TERAZZI Roberto,,V1H,2074,,,7975.0,11425.0,18750.0,25125.0,31673.0,35153.0,45759.0,49481.0,54974.0,57676.0,60298.0,,,,,,,,,,,,,,
2074,4314,ERHART Jean Yves,,V1H,2075,,,7471.0,10812.0,17618.0,23116.0,28901.0,31937.0,41114.0,44130.0,50414.0,53718.0,57060.0,,,,,,,,,,,,,,
2075,1134,YLLERA Mario,,V1H,2076,,,6052.0,9014.0,16087.0,21266.0,27144.0,30311.0,40088.0,43660.0,48674.0,52154.0,55012.0,,,,,,,,,,,,,,
2076,4431,LANZANI Vittorio,,V1H,2077,,,7858.0,11317.0,18903.0,24351.0,30392.0,33641.0,43108.0,47174.0,53774.0,57449.0,60978.0,,,,,,,,,,,,,,
2077,3200,LARA CAMACHO Miguel,,V1H,2078,,,7563.0,11105.0,19339.0,25541.0,32248.0,35903.0,46024.0,49383.0,54893.0,57878.0,61001.0,,,,,,,,,,,,,,
2078,1168,GOURINE Andrey,,V1H,2079,,,7273.0,10762.0,18144.0,24150.0,30960.0,34435.0,44969.0,48974.0,54816.0,57965.0,61043.0,,,,,,,,,,,,,,
2079,3708,BERBEL ACOSTA Manel,,V2H,2080,,,7603.0,11148.0,19230.0,25471.0,32285.0,35911.0,46036.0,49688.0,54509.0,58083.0,61066.0,,,,,,,,,,,,,,
2080,4517,MICLO Christian,,V1H,2081,,,7644.0,11130.0,18803.0,24582.0,31172.0,34668.0,46572.0,49820.0,55366.0,58065.0,61117.0,,,,,,,,,,,,,,
2081,4135,PROSSEN Francesco,,V1H,2082,,,7513.0,11518.0,20580.0,26052.0,32652.0,36590.0,46340.0,49692.0,55026.0,58036.0,61133.0,,,,,,,,,,,,,,
2082,3189,BONNETTE Jeanmarc,,V1H,2083,,,6695.0,9912.0,17210.0,23270.0,29562.0,33885.0,44428.0,48204.0,54331.0,57575.0,61320.0,,,,,,,,,,,,,,
2083,3372,MEANA BUSTO José,,V1H,2084,,,6999.0,10261.0,16993.0,22954.0,28787.0,32032.0,41751.0,45447.0,49883.0,54676.0,59627.0,,,,,,,,,,,,,,
2084,3700,MCNALLY Gregory,,V1H,2085,,,7564.0,11237.0,19173.0,25134.0,31760.0,35496.0,45522.0,49200.0,54992.0,58047.0,61587.0,,,,,,,,,,,,,,
2085,3825,MORGANT Jean-Baptiste,,SEH,2086,,,6121.0,8959.0,15767.0,21873.0,28466.0,31789.0,41823.0,44900.0,51672.0,56504.0,61697.0,,,,,,,,,,,,,,
2086,4510,MACDONALD Helen,,V1F,2087,,,7788.0,11383.0,20358.0,26489.0,33356.0,37346.0,47562.0,50879.0,55978.0,59387.0,62574.0,,,,,,,,,,,,,,
2087,1878,PREVOST Catherine,,V2F,2088,,,7767.0,11358.0,19453.0,25399.0,32052.0,35840.0,46599.0,50264.0,55393.0,58698.0,62593.0,,,,,,,,,,,,,,
